ESCUELA,EDAD,SEXO,EST_CIVIL,HIJOS,TRABAJA_ESTUDIA,VIVE_SOLO,NIVEL_SOCIO_ECON,SEMESTRE,PPACumulado,PPAnterior
MEDICINA HUMANA,22,0,0,0,0,0,2,11,15.081,15.25
MEDICINA HUMANA,20,1,0,0,0,1,0,1,16.345,0
MEDICINA HUMANA,23,0,0,0,1,0,2,12,15.67,0
MEDICINA HUMANA,24,1,0,0,0,0,0,11,15.682,17
MEDICINA HUMANA,28,1,0,0,0,0,1,12,14.995,14.95
MEDICINA HUMANA,34,1,0,0,1,1,0,12,15.958,16.737
MEDICINA HUMANA,21,0,0,0,0,0,2,1,15.564,0
MEDICINA HUMANA,30,0,0,0,1,1,1,14,14.563,14.375
MEDICINA HUMANA,18,0,0,0,1,0,0,1,15.878,16.957
MEDICINA HUMANA,30,1,0,0,0,1,2,14,14.837,0
MEDICINA HUMANA,24,1,0,0,0,1,2,9,14.565,15
MEDICINA HUMANA,27,0,0,0,0,0,0,11,15.521,16.136
MEDICINA HUMANA,28,1,0,1,1,1,1,10,15.697,15
MEDICINA HUMANA,25,0,0,0,0,0,2,10,15.841,0
MEDICINA HUMANA,19,0,0,0,1,0,0,1,16.689,0
MEDICINA HUMANA,28,0,0,0,1,1,2,6,14.167,12.95
MEDICINA HUMANA,23,1,0,0,0,0,0,10,15.851,16.923
MEDICINA HUMANA,20,1,0,0,0,0,2,5,16.508,16.316
MEDICINA HUMANA,25,1,0,0,0,1,2,14,16.246,17.737
MEDICINA HUMANA,22,1,0,0,0,0,0,10,15.686,16.588
MEDICINA HUMANA,23,1,0,0,1,0,2,11,16.042,0
MEDICINA HUMANA,22,1,0,0,0,0,1,1,15.765,16.261
MEDICINA HUMANA,17,1,0,0,0,0,2,1,16.333,0
MEDICINA HUMANA,17,0,0,0,0,0,2,1,15.671,16.15
MEDICINA HUMANA,42,1,0,0,1,0,0,12,15.354,16.056
MEDICINA HUMANA,21,0,0,0,0,1,1,3,16.867,0
MEDICINA HUMANA,24,1,0,0,1,1,1,14,14.988,12.955
MEDICINA HUMANA,21,1,0,0,0,0,0,7,15.525,13.45
MEDICINA HUMANA,21,1,0,0,0,0,1,5,13.801,11.375
MEDICINA HUMANA,25,1,0,0,1,1,1,11,15.116,13.8
MEDICINA HUMANA,21,0,0,0,0,0,1,9,15.602,0
MEDICINA HUMANA,25,0,0,0,1,1,2,13,14.93,14.65
MEDICINA HUMANA,33,1,1,1,1,0,0,5,15.037,16.136
MEDICINA HUMANA,32,1,0,0,1,0,1,10,15.469,15.353
MEDICINA HUMANA,17,1,0,0,0,1,0,1,15.448,15.95
MEDICINA HUMANA,23,1,0,0,0,0,0,8,14.933,14.722
MEDICINA HUMANA,27,1,0,1,0,1,2,10,14.492,11.8
MEDICINA HUMANA,19,1,0,0,0,0,1,2,16.371,0
MEDICINA HUMANA,20,1,0,0,0,0,1,5,15.55,16.4
MEDICINA HUMANA,25,1,0,0,1,0,2,9,15.641,16.95
MEDICINA HUMANA,18,1,0,0,0,0,2,4,13.978,5.882
MEDICINA HUMANA,39,0,0,0,1,0,0,12,15.471,16.368
MEDICINA HUMANA,22,1,0,0,0,0,1,2,16.508,0
MEDICINA HUMANA,37,1,0,0,0,0,0,14,13.272,5.842
MEDICINA HUMANA,19,1,0,0,0,1,2,2,15.799,0
MEDICINA HUMANA,18,1,0,0,0,0,1,2,15.355,16.364
MEDICINA HUMANA,32,0,0,0,0,0,1,12,15.287,15.35
MEDICINA HUMANA,39,0,0,0,0,1,1,4,15.348,15.55
MEDICINA HUMANA,35,1,1,1,1,0,2,13,15.617,15
MEDICINA HUMANA,29,0,0,0,1,1,1,14,14.118,11.45
MEDICINA HUMANA,26,1,0,0,1,0,0,14,15.913,16.261
MEDICINA HUMANA,27,1,0,0,0,0,0,11,16.053,0
MEDICINA HUMANA,28,0,2,0,1,0,1,10,15.951,0
MEDICINA HUMANA,22,1,0,0,0,0,1,7,15.66,13.19
MEDICINA HUMANA,23,1,0,0,0,0,1,7,16.042,0
MEDICINA HUMANA,21,1,0,0,0,0,2,5,15.909,16.913
MEDICINA HUMANA,25,0,0,0,0,0,0,7,16.299,0
MEDICINA HUMANA,23,1,0,0,0,1,0,5,15.614,0
MEDICINA HUMANA,36,1,0,0,1,0,0,12,15.598,0
MEDICINA HUMANA,23,0,0,0,1,1,2,2,15.61,16.333
MEDICINA HUMANA,23,1,0,0,0,0,2,11,15.434,14.154
MEDICINA HUMANA,25,1,0,0,0,0,2,8,15.229,16.636
MEDICINA HUMANA,19,1,0,0,0,0,0,2,15.127,14
MEDICINA HUMANA,34,1,0,0,1,1,2,11,15.338,14.5
MEDICINA HUMANA,19,1,0,0,0,1,1,2,16.095,0
MEDICINA HUMANA,19,0,0,0,0,0,0,9,15.786,16.333
MEDICINA HUMANA,24,1,0,0,0,0,0,12,0,0
MEDICINA HUMANA,24,0,0,0,1,0,0,8,15.636,15.045
MEDICINA HUMANA,17,1,0,0,0,0,2,1,15.886,17
MEDICINA HUMANA,27,0,0,0,1,1,2,12,0,0
MEDICINA HUMANA,25,1,0,0,0,0,1,11,14.876,14.4
MEDICINA HUMANA,20,1,0,0,0,0,1,5,16.019,0
MEDICINA HUMANA,20,1,0,0,1,0,1,2,15.39,0
MEDICINA HUMANA,17,0,0,0,1,1,0,1,15.633,16.783
MEDICINA HUMANA,18,0,0,0,0,0,1,2,14.611,14.818
MEDICINA HUMANA,27,1,0,0,1,0,2,11,15.602,0
MEDICINA HUMANA,36,0,0,0,1,0,0,7,15.504,0
MEDICINA HUMANA,28,1,0,0,1,0,1,7,15.845,0
MEDICINA HUMANA,25,0,0,0,0,0,0,9,16.345,0
MEDICINA HUMANA,19,1,0,0,0,0,0,1,16.106,17.13
MEDICINA HUMANA,18,0,0,0,0,0,2,3,16.299,0
MEDICINA HUMANA,25,1,0,0,1,0,2,11,14.619,13.167
MEDICINA HUMANA,37,1,0,0,1,1,0,5,13.877,13.955
MEDICINA HUMANA,20,1,0,0,1,1,2,5,16.667,15.409
MEDICINA HUMANA,23,0,0,0,0,1,0,8,15.818,0
MEDICINA HUMANA,23,1,0,0,1,0,0,6,15.837,0
MEDICINA HUMANA,18,1,0,0,0,0,0,3,15.754,16.435
MEDICINA HUMANA,25,0,0,0,1,1,1,12,15.341,15.286
MEDICINA HUMANA,22,1,0,0,1,0,0,7,15.826,16.478
MEDICINA HUMANA,27,1,0,0,0,1,0,13,15.542,14.4
MEDICINA HUMANA,32,0,0,0,0,1,0,10,15.031,15
MEDICINA HUMANA,25,1,0,0,1,1,0,14,16.102,0
MEDICINA HUMANA,26,0,1,1,1,1,0,11,15.284,0
MEDICINA HUMANA,17,0,0,0,0,0,2,1,15.712,0
MEDICINA HUMANA,20,0,0,0,1,1,1,2,14.935,15.125
MEDICINA HUMANA,27,1,0,0,1,0,2,14,15.634,16.364
MEDICINA HUMANA,24,1,0,0,0,0,0,8,15.576,15.45
MEDICINA HUMANA,26,1,0,0,1,0,2,10,14.578,14.15
MEDICINA HUMANA,30,0,0,0,1,0,0,12,15.928,0
MEDICINA HUMANA,30,0,0,0,1,0,1,11,15.939,15.13
MEDICINA HUMANA,29,0,0,0,0,0,2,12,15.573,15.45
MEDICINA HUMANA,20,0,0,0,0,1,2,1,15.568,16.474
MEDICINA HUMANA,19,0,0,0,0,0,2,2,15.752,16.25
MEDICINA HUMANA,24,0,0,0,1,0,0,1,13.65,14.667
MEDICINA HUMANA,17,0,0,0,0,0,2,1,15.621,16.739
MEDICINA HUMANA,20,0,0,0,0,0,2,2,15.35,14.682
MEDICINA HUMANA,18,1,0,0,0,0,2,1,15.659,0
MEDICINA HUMANA,29,1,0,0,1,1,2,9,15.333,0
MEDICINA HUMANA,20,1,0,0,0,0,0,2,15.439,0
MEDICINA HUMANA,24,0,0,0,0,1,1,9,14.132,5.167
MEDICINA HUMANA,24,1,0,0,0,0,2,12,15.39,16.188
MEDICINA HUMANA,18,0,0,0,0,0,1,2,14.56,14.9
MEDICINA HUMANA,16,1,0,1,0,0,2,1,16.038,0
MEDICINA HUMANA,35,0,0,0,1,0,1,12,16.011,16.261
MEDICINA HUMANA,21,1,0,0,1,1,0,7,16.348,0
MEDICINA HUMANA,21,1,0,0,1,1,0,8,16.098,15.421
MEDICINA HUMANA,22,1,0,0,1,0,1,8,15.379,16.053
MEDICINA HUMANA,30,1,0,0,1,1,1,13,15.881,16.2
MEDICINA HUMANA,22,1,0,0,0,0,0,11,15.211,14.864
MEDICINA HUMANA,22,1,0,0,1,0,2,3,14.971,10
MEDICINA HUMANA,36,0,0,0,1,1,1,9,15.43,16.2
MEDICINA HUMANA,19,1,0,0,0,0,2,2,15.678,15.364
MEDICINA HUMANA,27,1,0,0,0,1,2,7,16.693,0
MEDICINA HUMANA,20,1,0,0,0,0,0,5,16.314,0
MEDICINA HUMANA,19,1,0,0,0,0,2,3,16.011,0
MEDICINA HUMANA,30,0,0,0,0,0,0,10,16.144,0
MEDICINA HUMANA,18,1,0,0,0,0,0,2,15.757,16.692
MEDICINA HUMANA,24,1,0,0,0,0,2,11,15.736,17.636
MEDICINA HUMANA,26,1,0,0,0,0,0,13,16.186,16.5
MEDICINA HUMANA,23,1,0,0,0,1,0,4,16.818,0
MEDICINA HUMANA,19,1,0,0,0,0,1,2,15.946,16.696
MEDICINA HUMANA,28,0,0,0,1,1,0,14,15.723,16
MEDICINA HUMANA,28,0,0,0,1,1,2,13,15.105,15.227
MEDICINA HUMANA,25,1,0,0,0,0,0,7,15.543,16.5
MEDICINA HUMANA,18,0,0,0,0,1,1,2,15.848,0
MEDICINA HUMANA,19,1,0,0,0,1,2,1,15.05,14
MEDICINA HUMANA,18,0,0,0,0,0,1,2,15.116,15.25
MEDICINA HUMANA,28,0,0,0,0,0,0,1,15.606,14.632
MEDICINA HUMANA,29,0,0,0,0,0,1,6,15.519,15.65
MEDICINA HUMANA,25,1,0,0,1,0,0,10,16.75,0
MEDICINA HUMANA,29,0,0,0,1,0,0,8,16.367,0
MEDICINA HUMANA,29,1,0,0,1,1,1,7,14.951,14
MEDICINA HUMANA,22,1,0,0,0,0,0,3,14.941,16.538
MEDICINA HUMANA,25,0,0,0,1,1,2,7,15.677,16.1
MEDICINA HUMANA,20,1,0,0,0,0,2,7,16.106,0
MEDICINA HUMANA,20,0,0,0,0,0,2,5,16.549,0
MEDICINA HUMANA,24,0,0,0,1,0,0,9,15.234,14
MEDICINA HUMANA,20,1,0,0,0,0,0,1,15.451,16.2
MEDICINA HUMANA,24,1,0,0,0,0,0,14,13.564,14
MEDICINA HUMANA,18,1,1,0,1,1,2,8,15.992,0
MEDICINA HUMANA,21,0,0,0,0,0,0,4,15.9,15
MEDICINA HUMANA,20,1,0,0,0,0,1,9,16.621,17.957
MEDICINA HUMANA,27,0,0,0,1,0,0,8,16.477,0
MEDICINA HUMANA,24,0,0,0,0,0,1,12,17.089,15.773
MEDICINA HUMANA,19,1,0,0,0,0,2,1,16.077,16.2
MEDICINA HUMANA,28,0,0,0,0,0,1,11,15.348,14.933
MEDICINA HUMANA,18,1,0,0,0,0,1,1,16.732,16.136
MEDICINA HUMANA,25,1,0,0,1,0,0,8,16.106,16.737
MEDICINA HUMANA,21,0,0,0,0,0,0,8,16.633,0
MEDICINA HUMANA,25,0,0,0,0,0,0,9,15.719,14.818
MEDICINA HUMANA,28,1,0,0,1,0,0,12,15.902,0
MEDICINA HUMANA,21,0,0,0,0,1,0,2,16.947,0
MEDICINA HUMANA,23,0,0,0,0,0,2,11,15.554,14.773
MEDICINA HUMANA,17,1,0,0,0,1,1,1,15.611,14.857
MEDICINA HUMANA,23,1,0,0,1,0,2,11,15.674,16.909
MEDICINA HUMANA,25,1,0,0,0,0,0,6,14.948,14.95
MEDICINA HUMANA,17,1,0,0,0,0,0,1,13.339,7.429
MEDICINA HUMANA,23,0,0,0,0,0,1,7,16.103,17
MEDICINA HUMANA,24,1,0,0,0,1,2,12,16.011,0
MEDICINA HUMANA,22,1,0,0,1,1,1,6,15.632,15.364
MEDICINA HUMANA,26,1,0,0,1,1,2,8,15.276,15.15
MEDICINA HUMANA,32,1,0,0,0,1,0,14,16.275,17.273
MEDICINA HUMANA,22,1,0,0,1,1,2,9,0,0
MEDICINA HUMANA,18,1,0,0,0,0,1,3,17.311,0
MEDICINA HUMANA,25,1,0,0,0,1,2,13,16.955,0
MEDICINA HUMANA,17,0,0,0,0,1,0,1,15.926,16
MEDICINA HUMANA,44,1,0,0,0,0,1,7,16.676,16.136
MEDICINA HUMANA,21,1,0,0,0,0,1,2,15.962,16.957
MEDICINA HUMANA,22,1,0,0,0,1,1,5,16.795,0
MEDICINA HUMANA,27,1,0,0,1,1,2,7,16.67,0
MEDICINA HUMANA,23,1,0,0,1,0,0,9,16.178,0
MEDICINA HUMANA,20,1,0,0,1,1,1,1,15.333,14.19
MEDICINA HUMANA,21,0,0,0,0,0,2,5,14.739,13.8
MEDICINA HUMANA,25,0,0,0,1,0,2,5,16.898,0
MEDICINA HUMANA,19,1,0,0,0,0,0,2,16.103,17.55
MEDICINA HUMANA,20,1,0,0,0,0,0,3,15.65,15.6
MEDICINA HUMANA,21,1,0,0,0,1,0,4,16.083,17.136
MEDICINA HUMANA,28,1,0,0,0,0,1,5,16.784,17.316
MEDICINA HUMANA,19,1,0,0,1,0,0,2,14.43,14.125
MEDICINA HUMANA,25,1,0,0,0,0,1,12,15.829,15.579
MEDICINA HUMANA,23,0,0,0,0,1,2,12,16.983,17.364
MEDICINA HUMANA,22,1,0,0,0,0,2,5,15.26,11.533
MEDICINA HUMANA,26,0,0,0,1,1,1,12,16.292,0
MEDICINA HUMANA,34,1,0,0,1,0,1,11,15.345,17.25
MEDICINA HUMANA,22,0,0,0,1,0,2,9,16.057,0
MEDICINA HUMANA,19,0,0,0,0,0,0,3,15.904,14.895
MEDICINA HUMANA,16,0,0,0,0,1,1,1,17.835,18
MEDICINA HUMANA,23,0,0,0,0,0,1,11,16.353,15.591
MEDICINA HUMANA,37,0,0,1,1,0,1,14,15.773,16.176
MEDICINA HUMANA,24,1,0,0,0,0,1,6,15.098,14.522
MEDICINA HUMANA,18,1,0,0,0,0,2,1,16.097,17.15
MEDICINA HUMANA,20,1,0,0,0,1,0,2,15.523,15.667
MEDICINA HUMANA,20,1,0,0,1,0,1,5,15.354,13.4
MEDICINA HUMANA,24,0,0,0,1,0,2,11,15.285,16.737
MEDICINA HUMANA,21,0,0,0,0,0,1,3,16.178,16.773
MEDICINA HUMANA,30,1,0,0,1,0,1,6,15.864,16.333
MEDICINA HUMANA,31,1,0,0,1,0,0,11,16.871,17.316
MEDICINA HUMANA,18,1,0,0,0,0,1,2,15.457,14.846
MEDICINA HUMANA,24,0,0,0,0,0,2,8,15.873,16.087
MEDICINA HUMANA,20,1,0,0,0,0,0,4,15.251,14.8
MEDICINA HUMANA,31,1,0,0,0,0,2,9,16.004,15.909
MEDICINA HUMANA,41,1,0,0,1,1,0,10,16.229,17.7
MEDICINA HUMANA,24,1,0,0,1,1,2,6,15.836,14
MEDICINA HUMANA,31,0,0,0,0,0,2,12,15.789,14.5
MEDICINA HUMANA,17,0,0,0,0,0,0,1,13.242,0
MEDICINA HUMANA,18,1,0,0,0,0,0,2,15.211,15.364
MEDICINA HUMANA,19,0,0,0,0,0,2,2,15.985,0
MEDICINA HUMANA,22,1,0,0,0,1,1,9,16.036,14.045
MEDICINA HUMANA,24,0,0,0,0,0,2,4,15.633,0
MEDICINA HUMANA,19,1,0,0,0,0,1,4,16.889,0
MEDICINA HUMANA,17,1,0,0,0,1,1,1,15.649,15.318
MEDICINA HUMANA,18,1,0,0,0,0,1,2,13.773,0
MEDICINA HUMANA,29,0,2,0,1,0,2,11,15.427,13.947
MEDICINA HUMANA,20,1,0,0,0,0,1,2,15.758,16.043
MEDICINA HUMANA,25,0,0,0,1,1,2,10,15.716,0
MEDICINA HUMANA,19,1,0,0,0,0,0,5,16.113,15.895
MEDICINA HUMANA,21,0,0,0,1,1,2,6,16.53,0
MEDICINA HUMANA,27,0,0,0,1,1,0,10,15.433,14.688
MEDICINA HUMANA,18,1,0,0,0,0,0,2,16.572,16.696
MEDICINA HUMANA,21,0,0,0,0,0,1,6,0,0
MEDICINA HUMANA,23,1,0,0,1,0,2,9,15.292,15.95
MEDICINA HUMANA,20,1,0,0,0,0,0,4,15.553,0
MEDICINA HUMANA,24,0,0,0,0,0,2,12,16.402,0
MEDICINA HUMANA,20,1,0,0,0,1,0,4,15.368,15.267
MEDICINA HUMANA,23,1,0,0,0,1,2,10,15.61,16.526
MEDICINA HUMANA,20,1,0,0,0,0,2,6,16.511,0
MEDICINA HUMANA,38,0,2,1,1,0,2,12,16.163,0
MEDICINA HUMANA,19,0,0,0,0,0,2,4,15.78,0
MEDICINA HUMANA,24,1,0,0,0,0,0,2,14.743,12.4
MEDICINA HUMANA,23,1,0,0,0,0,1,10,0,0
MEDICINA HUMANA,27,1,0,0,0,0,2,14,16.174,0
MEDICINA HUMANA,23,1,0,0,0,0,1,11,16.841,0
MEDICINA HUMANA,28,0,0,0,0,0,0,14,16.386,0
MEDICINA HUMANA,25,1,0,0,0,0,2,10,17.795,17.727
MEDICINA HUMANA,27,0,0,0,1,0,2,6,12.145,2.333
MEDICINA HUMANA,37,1,0,0,1,1,2,14,16.091,17.826
MEDICINA HUMANA,32,0,0,0,0,1,1,2,16.465,17.409
MEDICINA HUMANA,18,0,0,0,0,1,2,3,15.348,15.632
MEDICINA HUMANA,19,1,0,0,0,0,1,5,14.635,14
MEDICINA HUMANA,23,1,0,0,0,1,2,9,15.587,0
MEDICINA HUMANA,25,0,0,0,1,1,2,12,15.434,13.476
MEDICINA HUMANA,21,0,0,0,1,0,2,1,15.987,16.35
MEDICINA HUMANA,27,1,0,0,0,1,0,12,15.349,14.591
MEDICINA HUMANA,20,0,0,0,0,0,2,2,15.529,16.273
MEDICINA HUMANA,36,0,2,1,1,0,2,4,15.826,16.231
MEDICINA HUMANA,26,0,0,0,0,0,0,12,16.133,0
MEDICINA HUMANA,26,1,0,0,0,0,1,8,16.277,17
MEDICINA HUMANA,24,1,0,0,0,1,1,12,15.619,16.5
MEDICINA HUMANA,28,0,0,0,1,0,0,1,16.704,0
MEDICINA HUMANA,26,1,0,0,1,0,0,13,16.617,17.316
MEDICINA HUMANA,20,1,0,0,0,0,0,1,16.293,15.5
MEDICINA HUMANA,25,1,0,0,0,1,2,14,16.43,17.273
MEDICINA HUMANA,18,1,0,0,0,0,1,2,16.621,0
MEDICINA HUMANA,26,1,0,0,1,0,1,12,16.174,0
MEDICINA HUMANA,23,1,0,0,0,1,2,8,16.189,0
MEDICINA HUMANA,23,0,0,0,1,0,2,11,15.586,16.8
MEDICINA HUMANA,23,1,0,0,0,0,1,5,16.141,15
MEDICINA HUMANA,29,0,0,0,1,0,2,7,16.053,17.136
MEDICINA HUMANA,30,0,0,0,1,1,0,10,16.174,0
MEDICINA HUMANA,25,0,0,0,0,0,2,8,15.592,15.95
MEDICINA HUMANA,20,0,0,0,0,0,1,7,15.359,15.1
MEDICINA HUMANA,31,1,0,0,1,1,1,7,14.554,12.273
MEDICINA HUMANA,22,1,0,0,0,0,0,10,15.603,14.308
MEDICINA HUMANA,17,0,0,0,1,1,2,1,16.186,0
MEDICINA HUMANA,19,1,0,0,0,1,2,2,15.68,16
MEDICINA HUMANA,26,1,1,0,1,0,2,12,15.299,14.45
MEDICINA HUMANA,34,0,0,0,1,1,2,14,15.847,16.364
MEDICINA HUMANA,18,0,0,0,0,0,1,2,15.653,15.4
MEDICINA HUMANA,27,0,0,0,1,0,2,14,15.204,15.4
MEDICINA HUMANA,20,1,0,0,0,0,0,5,16.195,16.941
MEDICINA HUMANA,19,1,0,0,0,0,2,6,16.231,0
MEDICINA HUMANA,41,1,0,0,1,1,1,6,16.882,17.15
MEDICINA HUMANA,27,1,0,0,1,0,2,10,15.839,16.136
MEDICINA HUMANA,42,1,0,1,1,0,0,9,16.295,15.955
MEDICINA HUMANA,24,1,0,0,1,0,0,10,15.697,14.3
MEDICINA HUMANA,19,0,0,0,0,0,2,1,15.676,16.55
MEDICINA HUMANA,32,0,0,0,0,0,1,12,15.951,15.45
MEDICINA HUMANA,20,1,0,0,0,0,0,7,16.311,0
MEDICINA HUMANA,32,0,0,1,1,1,1,10,16.295,0
MEDICINA HUMANA,25,1,0,0,0,0,2,10,14.876,13.591
MEDICINA HUMANA,18,0,0,0,0,0,0,2,16.485,0
MEDICINA HUMANA,23,0,0,0,0,0,2,7,16.05,16.6
MEDICINA HUMANA,31,1,0,0,1,0,0,7,16.242,16.25
MEDICINA HUMANA,24,1,0,0,0,0,0,7,14.653,14.2
MEDICINA HUMANA,29,0,0,0,0,0,1,11,17.455,17.455
MEDICINA HUMANA,24,1,0,0,1,0,2,9,16.812,16.864
MEDICINA HUMANA,32,0,0,1,1,1,1,12,16.28,15.421
MEDICINA HUMANA,18,1,0,0,0,1,0,1,16.575,17.5
MEDICINA HUMANA,21,0,0,0,0,0,2,4,16.557,15.05
MEDICINA HUMANA,20,0,0,0,0,0,2,2,14.442,14.647
MEDICINA HUMANA,23,0,0,0,0,0,2,7,16.814,17.091
MEDICINA HUMANA,25,0,0,0,1,0,0,11,15.233,15.45
MEDICINA HUMANA,24,1,1,0,1,0,0,7,15.872,17.1
MEDICINA HUMANA,22,0,0,0,0,0,1,10,15.739,16.045
MEDICINA HUMANA,25,1,0,0,1,0,1,9,11.824,4.133
MEDICINA HUMANA,29,1,0,0,1,0,1,1,15.63,15.8
MEDICINA HUMANA,24,1,0,0,0,0,2,12,16.609,17.136
MEDICINA HUMANA,19,1,0,0,0,0,2,2,16.347,13.85
MEDICINA HUMANA,21,1,2,1,1,0,0,10,16.278,17.409
MEDICINA HUMANA,23,1,0,0,0,0,2,10,15.801,16.273
MEDICINA HUMANA,21,0,0,0,0,1,0,6,16.24,14
MEDICINA HUMANA,19,1,0,0,0,0,0,2,16.909,17.273
MEDICINA HUMANA,25,0,0,0,0,0,1,4,16.11,0
MEDICINA HUMANA,28,1,1,1,0,0,0,8,16.364,16.773
MEDICINA HUMANA,20,0,0,0,1,0,0,1,16.227,15.636
MEDICINA HUMANA,22,0,0,0,0,0,0,9,16.913,16.409
MEDICINA HUMANA,28,0,0,0,1,0,0,10,17.886,17.409
MEDICINA HUMANA,30,1,0,0,0,0,0,12,15.417,15
MEDICINA HUMANA,21,1,0,0,0,0,1,5,16.036,17.65
MEDICINA HUMANA,20,0,0,0,0,1,0,1,14.25,14
MEDICINA HUMANA,21,0,0,0,1,1,2,6,15.934,15.545
MEDICINA HUMANA,24,0,0,0,0,1,0,10,17.161,17.421
MEDICINA HUMANA,19,1,0,0,0,0,0,1,15.646,15.818
MEDICINA HUMANA,22,1,0,0,0,0,0,11,11.956,2.182
MEDICINA HUMANA,23,0,0,0,0,0,1,6,14.66,11.9
MEDICINA HUMANA,21,1,0,0,0,0,2,5,15.906,14.5
MEDICINA HUMANA,23,1,0,0,0,1,1,7,17.156,14.933
MEDICINA HUMANA,18,0,0,0,0,0,1,3,16.22,15.5
MEDICINA HUMANA,22,1,0,0,0,0,0,5,16.25,0
MEDICINA HUMANA,19,0,0,0,0,0,0,2,17.717,17.318
MEDICINA HUMANA,25,1,0,1,0,0,0,10,15.498,16.647
MEDICINA HUMANA,19,0,0,0,0,1,2,2,16.884,17.091
MEDICINA HUMANA,25,0,0,0,1,0,1,10,15.629,14.955
MEDICINA HUMANA,29,1,0,0,0,1,0,11,16.455,16
MEDICINA HUMANA,19,1,0,0,0,0,0,4,17.417,0
MEDICINA HUMANA,23,0,0,0,0,0,2,9,16.166,17.65
ARQUITECTURA,21,0,0,0,1,1,0,8,16.19,17
ARQUITECTURA,26,0,0,0,1,1,2,3,13.713,14.167
ARQUITECTURA,24,1,0,0,1,1,2,7,14.855,11.364
ARQUITECTURA,24,0,0,0,1,0,1,12,13.476,14.333
ARQUITECTURA,18,0,0,0,0,1,2,4,14.796,15.091
ARQUITECTURA,27,1,0,0,1,1,0,6,15.426,16.333
ARQUITECTURA,21,0,0,0,0,0,0,7,15.933,15.733
ARQUITECTURA,19,0,0,0,1,0,2,1,12.078,12
ARQUITECTURA,22,1,0,0,0,0,2,8,11.533,5.462
ARQUITECTURA,27,1,0,0,1,0,2,8,12.47,12.214
ARQUITECTURA,36,1,2,1,1,0,2,10,12.825,13.955
ARQUITECTURA,24,0,0,0,0,0,2,8,15.012,15
ARQUITECTURA,21,0,0,0,0,0,2,6,12.481,11
ARQUITECTURA,19,1,0,0,0,0,1,4,12.893,10.923
ARQUITECTURA,19,1,0,0,0,0,1,7,15.965,14.895
ARQUITECTURA,20,1,0,0,0,1,2,6,14.149,11.227
ARQUITECTURA,21,1,0,0,0,0,1,8,13.667,15.318
ARQUITECTURA,27,1,0,0,1,1,1,8,14.063,11
ARQUITECTURA,24,0,0,0,0,0,2,9,14.562,0
ARQUITECTURA,23,1,0,0,0,0,1,8,15.216,13.75
ARQUITECTURA,21,1,0,0,0,0,0,8,13.795,12.5
ARQUITECTURA,37,0,2,1,1,0,0,10,13.457,12.5
ARQUITECTURA,22,0,0,0,1,0,1,10,12.496,11
ARQUITECTURA,31,0,0,0,1,0,2,8,14.493,9
ARQUITECTURA,19,1,0,0,0,0,2,1,13.077,11.87
ARQUITECTURA,19,1,0,0,0,0,2,3,11.17,4.955
ARQUITECTURA,22,1,0,0,0,0,1,5,12.526,6.857
ARQUITECTURA,57,0,0,0,1,1,2,10,13.535,15.15
ARQUITECTURA,20,1,0,0,0,0,2,6,12.661,15
ARQUITECTURA,20,1,0,0,0,0,0,8,12.449,9.813
ARQUITECTURA,20,1,0,0,0,1,0,4,12.988,13.688
ARQUITECTURA,29,0,0,0,1,0,1,12,15.417,14.273
ARQUITECTURA,24,1,0,0,0,0,1,10,14.361,11.909
ARQUITECTURA,18,1,0,0,0,0,0,2,14.75,15
ARQUITECTURA,19,1,0,0,0,0,2,5,15.119,14.938
ARQUITECTURA,30,0,0,0,1,0,0,9,12.876,8.875
ARQUITECTURA,21,1,0,0,0,0,1,7,16.438,16.375
ARQUITECTURA,22,1,0,0,0,0,0,10,14.198,13.444
ARQUITECTURA,23,0,0,0,1,1,0,10,14.628,15.571
ARQUITECTURA,21,1,0,0,0,0,1,3,13.225,16.25
ARQUITECTURA,20,0,0,0,1,0,1,4,11.555,5.727
ARQUITECTURA,22,1,0,0,0,1,1,11,12.43,13.444
ARQUITECTURA,24,1,0,0,1,0,0,9,12.834,14.313
ARQUITECTURA,27,1,0,0,1,0,1,10,14.798,15.667
ARQUITECTURA,23,1,0,0,1,0,1,9,11.335,12.938
ARQUITECTURA,27,0,0,0,0,0,1,14,12.717,9.786
ARQUITECTURA,23,1,0,0,0,0,0,7,15.687,8.333
ARQUITECTURA,24,0,0,0,1,1,1,4,10.244,8.682
ARQUITECTURA,21,1,0,0,1,1,1,5,14.92,15.375
ARQUITECTURA,34,0,0,0,1,0,2,10,14.924,8.067
ARQUITECTURA,33,1,0,1,1,1,2,10,14.205,13.5
ARQUITECTURA,23,1,0,0,1,0,2,8,14.432,15.375
ARQUITECTURA,23,0,0,0,1,0,0,9,14.085,12.75
ARQUITECTURA,22,1,0,0,0,0,2,3,7.909,0
ARQUITECTURA,18,1,0,0,0,0,1,3,12.99,11.95
ARQUITECTURA,26,0,0,0,0,1,2,10,13.589,14.067
ARQUITECTURA,25,0,0,0,1,0,2,9,12.852,12.364
ARQUITECTURA,25,0,2,0,1,0,2,6,13.156,13.2
ARQUITECTURA,20,1,0,0,1,0,1,5,15.172,15
ARQUITECTURA,24,1,0,0,0,1,2,10,11.779,11.538
ARQUITECTURA,22,1,0,0,0,0,2,9,13.142,13.833
